business_variant,case,completed_action_questions,duty_accuracy,duty_accuracy_reason,estimated_routes,execution_id,fault,fixture_id,new_model_calls,new_tokens,observation_bytes,observation_changed_by_fault,proven_notice_then_use,rejected_evidence,source_identity,topology,undetermined,verified_routes,view,workflow_id
business-1,root_retraction,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",be2bb4c1c70dd41bebd40c87beaf74ba45745faf958ac9f46881b5f7662f71c4,missing_link,final-v1:reused_org_independent:root_retraction:business-1,0,0,281303,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,6,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0279
business-1,root_retraction,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",be2bb4c1c70dd41bebd40c87beaf74ba45745faf958ac9f46881b5f7662f71c4,tampered_receipt,final-v1:reused_org_independent:root_retraction:business-1,0,0,287261,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,6,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0279
business-0,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",be9a532676725fee8e51429131954a68bac528a329c1c57f2105bf295eb71386,none,final-v1:reused_org_independent:intermediate_retraction:business-0,0,0,276639,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0284
business-0,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",be9a532676725fee8e51429131954a68bac528a329c1c57f2105bf295eb71386,none,final-v1:reused_org_independent:intermediate_retraction:business-0,0,0,3928,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0284
business-0,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",be9a532676725fee8e51429131954a68bac528a329c1c57f2105bf295eb71386,none,final-v1:reused_org_independent:intermediate_retraction:business-0,0,0,247151,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0284
business-0,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",be9a532676725fee8e51429131954a68bac528a329c1c57f2105bf295eb71386,none,final-v1:reused_org_independent:intermediate_retraction:business-0,0,0,1392,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0284
business-0,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",be9a532676725fee8e51429131954a68bac528a329c1c57f2105bf295eb71386,missing_link,final-v1:reused_org_independent:intermediate_retraction:business-0,0,0,270632,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0284
business-0,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",be9a532676725fee8e51429131954a68bac528a329c1c57f2105bf295eb71386,tampered_receipt,final-v1:reused_org_independent:intermediate_retraction:business-0,0,0,275973,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0284
business-1,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",e9d32d07fb9dc559ae3f6b38194eb227af2cc24089139254f5f8fc4e118260dd,none,final-v1:reused_org_independent:intermediate_retraction:business-1,0,0,285686,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0289
business-1,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",e9d32d07fb9dc559ae3f6b38194eb227af2cc24089139254f5f8fc4e118260dd,none,final-v1:reused_org_independent:intermediate_retraction:business-1,0,0,3928,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0289
business-1,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",e9d32d07fb9dc559ae3f6b38194eb227af2cc24089139254f5f8fc4e118260dd,none,final-v1:reused_org_independent:intermediate_retraction:business-1,0,0,256198,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0289
business-1,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",e9d32d07fb9dc559ae3f6b38194eb227af2cc24089139254f5f8fc4e118260dd,none,final-v1:reused_org_independent:intermediate_retraction:business-1,0,0,1392,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0289
business-1,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",e9d32d07fb9dc559ae3f6b38194eb227af2cc24089139254f5f8fc4e118260dd,missing_link,final-v1:reused_org_independent:intermediate_retraction:business-1,0,0,279669,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0289
business-1,intermediate_retraction,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",e9d32d07fb9dc559ae3f6b38194eb227af2cc24089139254f5f8fc4e118260dd,tampered_receipt,final-v1:reused_org_independent:intermediate_retraction:business-1,0,0,285020,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0289
business-0,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",4a6a121433a49582aa3fdac3ee8ae5ca00b5cf50040919481b160ed9a33903df,none,final-v1:reused_org_independent:branch_retraction:business-0,0,0,368446,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0294
business-0,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",4a6a121433a49582aa3fdac3ee8ae5ca00b5cf50040919481b160ed9a33903df,none,final-v1:reused_org_independent:branch_retraction:business-0,0,0,4570,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,11,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0294
business-0,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",4a6a121433a49582aa3fdac3ee8ae5ca00b5cf50040919481b160ed9a33903df,none,final-v1:reused_org_independent:branch_retraction:business-0,0,0,339228,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0294
business-0,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",4a6a121433a49582aa3fdac3ee8ae5ca00b5cf50040919481b160ed9a33903df,none,final-v1:reused_org_independent:branch_retraction:business-0,0,0,1654,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,11,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0294
business-0,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",4a6a121433a49582aa3fdac3ee8ae5ca00b5cf50040919481b160ed9a33903df,missing_link,final-v1:reused_org_independent:branch_retraction:business-0,0,0,361184,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0294
business-0,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",4a6a121433a49582aa3fdac3ee8ae5ca00b5cf50040919481b160ed9a33903df,tampered_receipt,final-v1:reused_org_independent:branch_retraction:business-0,0,0,367786,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0294
business-1,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",2a71ee795eca3fbdb35645d024af9ba987382b5ecc01f6ae42d3d18d6d986641,none,final-v1:reused_org_independent:branch_retraction:business-1,0,0,368446,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0299
business-1,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",2a71ee795eca3fbdb35645d024af9ba987382b5ecc01f6ae42d3d18d6d986641,none,final-v1:reused_org_independent:branch_retraction:business-1,0,0,4570,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,11,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0299
business-1,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",2a71ee795eca3fbdb35645d024af9ba987382b5ecc01f6ae42d3d18d6d986641,none,final-v1:reused_org_independent:branch_retraction:business-1,0,0,339228,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0299
business-1,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",2a71ee795eca3fbdb35645d024af9ba987382b5ecc01f6ae42d3d18d6d986641,none,final-v1:reused_org_independent:branch_retraction:business-1,0,0,1654,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,11,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0299
business-1,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",2a71ee795eca3fbdb35645d024af9ba987382b5ecc01f6ae42d3d18d6d986641,missing_link,final-v1:reused_org_independent:branch_retraction:business-1,0,0,361184,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0299
business-1,branch_retraction,11,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",2a71ee795eca3fbdb35645d024af9ba987382b5ecc01f6ae42d3d18d6d986641,tampered_receipt,final-v1:reused_org_independent:branch_retraction:business-1,0,0,367786,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,11,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0299
business-0,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",d4c0a2d34e08af4dd75d29d8fe9ab176f6c97e622ecb556d0dd77c8db2755a34,none,final-v1:reused_org_independent:late_notice:business-0,0,0,303920,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0304
business-0,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",d4c0a2d34e08af4dd75d29d8fe9ab176f6c97e622ecb556d0dd77c8db2755a34,none,final-v1:reused_org_independent:late_notice:business-0,0,0,3916,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0304
business-0,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",d4c0a2d34e08af4dd75d29d8fe9ab176f6c97e622ecb556d0dd77c8db2755a34,none,final-v1:reused_org_independent:late_notice:business-0,0,0,274972,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0304
business-0,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",d4c0a2d34e08af4dd75d29d8fe9ab176f6c97e622ecb556d0dd77c8db2755a34,none,final-v1:reused_org_independent:late_notice:business-0,0,0,1380,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0304
business-0,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",d4c0a2d34e08af4dd75d29d8fe9ab176f6c97e622ecb556d0dd77c8db2755a34,missing_link,final-v1:reused_org_independent:late_notice:business-0,0,0,297359,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0304
business-0,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",d4c0a2d34e08af4dd75d29d8fe9ab176f6c97e622ecb556d0dd77c8db2755a34,tampered_receipt,final-v1:reused_org_independent:late_notice:business-0,0,0,303266,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0304
business-1,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",a84528eeffcf40f1085b963eb86d6e59c7d134a48ee2c8e278567eb50261229f,none,final-v1:reused_org_independent:late_notice:business-1,0,0,308865,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0309
business-1,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",a84528eeffcf40f1085b963eb86d6e59c7d134a48ee2c8e278567eb50261229f,none,final-v1:reused_org_independent:late_notice:business-1,0,0,3916,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0309
business-1,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",a84528eeffcf40f1085b963eb86d6e59c7d134a48ee2c8e278567eb50261229f,none,final-v1:reused_org_independent:late_notice:business-1,0,0,279917,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0309
business-1,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",a84528eeffcf40f1085b963eb86d6e59c7d134a48ee2c8e278567eb50261229f,none,final-v1:reused_org_independent:late_notice:business-1,0,0,1380,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,7,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0309
business-1,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",a84528eeffcf40f1085b963eb86d6e59c7d134a48ee2c8e278567eb50261229f,missing_link,final-v1:reused_org_independent:late_notice:business-1,0,0,302304,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0309
business-1,late_notice,7,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",a84528eeffcf40f1085b963eb86d6e59c7d134a48ee2c8e278567eb50261229f,tampered_receipt,final-v1:reused_org_independent:late_notice:business-1,0,0,308211,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,7,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0309
business-0,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8c7e89f5e6b13da2e4c973cedbf4618366df720199be8136b3f10d3fa1b854bc,none,final-v1:reused_org_independent:signed_false:business-0,0,0,328672,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,6,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0314
business-0,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8c7e89f5e6b13da2e4c973cedbf4618366df720199be8136b3f10d3fa1b854bc,none,final-v1:reused_org_independent:signed_false:business-0,0,0,3727,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,6,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0314
business-0,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8c7e89f5e6b13da2e4c973cedbf4618366df720199be8136b3f10d3fa1b854bc,none,final-v1:reused_org_independent:signed_false:business-0,0,0,299679,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,6,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",no_receipts,w0314
business-0,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",8c7e89f5e6b13da2e4c973cedbf4618366df720199be8136b3f10d3fa1b854bc,none,final-v1:reused_org_independent:signed_false:business-0,0,0,1314,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,6,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",opaque_relay,w0314
business-0,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8c7e89f5e6b13da2e4c973cedbf4618366df720199be8136b3f10d3fa1b854bc,missing_link,final-v1:reused_org_independent:signed_false:business-0,0,0,320104,True,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,6,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0314
business-0,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",8c7e89f5e6b13da2e4c973cedbf4618366df720199be8136b3f10d3fa1b854bc,tampered_receipt,final-v1:reused_org_independent:signed_false:business-0,0,0,328017,True,0,1,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,6,"{'matched': 14, 'expected': 15, 'predicted': 14, 'false_positive': 0, 'recall': 0.9333333333333333, 'precision': 1.0}",full,w0314
business-1,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",946eb43a737a8ad4030801b932f86f1e711b826848db93511f2cfaa2cfe337e6,none,final-v1:reused_org_independent:signed_false:business-1,0,0,328665,False,0,0,"{'matched': 6, 'expected': 6, 'predicted': 6, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",reused_org_independent,6,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",full,w0319
business-1,signed_false,6,,no_independent_historical_duty_labels,"{'matched': 15, 'expected': 15, 'predicted': 15, 'false_positive': 0, 'recall': 1.0, 'precision': 1.0}",946eb43a737a8ad4030801b932f86f1e711b826848db93511f2cfaa2cfe337e6,none,final-v1:reused_org_independent:signed_false:business-1,0,0,3727,False,0,0,"{'matched': 0, 'expected': 6, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",reused_org_independent,6,"{'matched': 0, 'expected': 15, 'predicted': 0, 'false_positive': 0, 'recall': 0.0, 'precision': None}",ordinary_logs,w0319
